antecedent_code,antecedent,consequent_code,consequent,pair_orders,support,confidence,lift
22601,CHRISTMAS RETROSPOT ANGEL WOOD,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,90,0.0026857654431512983,0.3082191780821918,17.128399100388467
22601,CHRISTMAS RETROSPOT ANGEL WOOD,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,87,0.0025962399283795882,0.2979452054794521,15.127490660024906
22602,CHRISTMAS RETROSPOT HEART WOOD,22600,CHRISTMAS RETROSPOT STAR WOOD,165,0.004923903312444047,0.44959128065395093,48.59936714423838
22602,CHRISTMAS RETROSPOT HEART WOOD,22603,CHRISTMAS RETROSPOT TREE WOOD,118,0.003521336914353924,0.3215258855585831,41.5997390929271
22602,CHRISTMAS RETROSPOT HEART WOOD,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,108,0.0032229185317815576,0.29427792915531337,14.94129303938568
22602,CHRISTMAS RETROSPOT HEART WOOD,22601,CHRISTMAS RETROSPOT ANGEL WOOD,100,0.0029841838257236644,0.2724795640326976,31.269829420327717
22602,CHRISTMAS RETROSPOT HEART WOOD,22595,CHRISTMAS GINGHAM HEART,100,0.0029841838257236644,0.2724795640326976,15.268879917618216
22603,CHRISTMAS RETROSPOT TREE WOOD,22600,CHRISTMAS RETROSPOT STAR WOOD,153,0.004565801253357207,0.5907335907335908,63.856395566073
22603,CHRISTMAS RETROSPOT TREE WOOD,22601,CHRISTMAS RETROSPOT ANGEL WOOD,141,0.004207699194270367,0.5444015444015444,62.47567038662928
22603,CHRISTMAS RETROSPOT TREE WOOD,22602,CHRISTMAS RETROSPOT HEART WOOD,118,0.003521336914353924,0.4555984555984556,41.5997390929271
22603,CHRISTMAS RETROSPOT TREE WOOD,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,73,0.0021784541927782754,0.28185328185328185,14.310459810459813
22603,CHRISTMAS RETROSPOT TREE WOOD,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,70,0.0020889286780065653,0.2702702702702703,15.019497109049349
22604,SET OF 4 NAPKIN CHARMS CUTLERY,22639,SET OF 4 NAPKIN CHARMS HEARTS,82,0.0024470307370934048,0.39805825242718446,58.24861152329673
22604,SET OF 4 NAPKIN CHARMS CUTLERY,22642,SET OF 4 NAPKIN CHARMS STARS,50,0.0014920919128618322,0.24271844660194175,70.72604474461798
22604,SET OF 4 NAPKIN CHARMS CUTLERY,85123A,WHITE HANGING HEART T-LIGHT HOLDER,43,0.0012831990450611758,0.2087378640776699,1.4984588314573088
22604,SET OF 4 NAPKIN CHARMS CUTLERY,84879,ASSORTED COLOUR BIRD ORNAMENT,34,0.001014622500746046,0.1650485436893204,2.154568250498296
22604,SET OF 4 NAPKIN CHARMS CUTLERY,22423,REGENCY CAKESTAND 3 TIER,32,0.0009549388242315727,0.1553398058252427,1.6415758099034636
22605,WOODEN CROQUET GARDEN SET,22607,WOODEN ROUNDERS GARDEN SET,238,0.0071023575052223216,0.4666666666666667,25.847933884297518
22605,WOODEN CROQUET GARDEN SET,22606,WOODEN SKITTLES GARDEN SET,159,0.0047448522829006265,0.31176470588235294,32.956578214882164
22605,WOODEN CROQUET GARDEN SET,22423,REGENCY CAKESTAND 3 TIER,99,0.0029543419874664277,0.19411764705882353,2.0513662418609826
22605,WOODEN CROQUET GARDEN SET,22139,RETRO SPOT TEA SET CERAMIC 11 PC,66,0.0019695613249776185,0.12941176470588237,2.493725264688969
22605,WOODEN CROQUET GARDEN SET,84879,ASSORTED COLOUR BIRD ORNAMENT,66,0.0019695613249776185,0.12941176470588237,1.6893604344737503
22606,WOODEN SKITTLES GARDEN SET,22607,WOODEN ROUNDERS GARDEN SET,164,0.0048940614741868095,0.5173501577287066,28.655212868576786
22606,WOODEN SKITTLES GARDEN SET,22605,WOODEN CROQUET GARDEN SET,159,0.0047448522829006265,0.501577287066246,32.956578214882164
22606,WOODEN SKITTLES GARDEN SET,22423,REGENCY CAKESTAND 3 TIER,66,0.0019695613249776185,0.2082018927444795,2.2002035401663536
22606,WOODEN SKITTLES GARDEN SET,22561,WOODEN SCHOOL COLOURING SET,37,0.0011041480155177558,0.1167192429022082,4.969837140601012
22606,WOODEN SKITTLES GARDEN SET,84879,ASSORTED COLOUR BIRD ORNAMENT,37,0.0011041480155177558,0.1167192429022082,1.5236703660510307
22607,WOODEN ROUNDERS GARDEN SET,22605,WOODEN CROQUET GARDEN SET,238,0.0071023575052223216,0.3933884297520661,25.847933884297518
22607,WOODEN ROUNDERS GARDEN SET,22606,WOODEN SKITTLES GARDEN SET,164,0.0048940614741868095,0.27107438016528923,28.655212868576786
22607,WOODEN ROUNDERS GARDEN SET,85123A,WHITE HANGING HEART T-LIGHT HOLDER,108,0.0032229185317815576,0.17851239669421487,1.2814803798678533
22607,WOODEN ROUNDERS GARDEN SET,22423,REGENCY CAKESTAND 3 TIER,87,0.0025962399283795882,0.14380165289256197,1.519644714105882
22607,WOODEN ROUNDERS GARDEN SET,84879,ASSORTED COLOUR BIRD ORNAMENT,68,0.002029245001492092,0.11239669421487604,1.467243172240162
22608,PENS ASSORTED FUNKY JEWELED,22609,PENS ASSORTED SPACEBALL,43,0.0012831990450611758,0.46236559139784944,111.46669760965423
22608,PENS ASSORTED FUNKY JEWELED,22610,PENS ASSORTED FUNNY FACE,40,0.001193673530289466,0.43010752688172044,68.9612594536194
22609,PENS ASSORTED SPACEBALL,22610,PENS ASSORTED FUNNY FACE,59,0.001760668457176962,0.4244604316546763,68.05583284568519
22609,PENS ASSORTED SPACEBALL,22608,PENS ASSORTED FUNKY JEWELED,43,0.0012831990450611758,0.30935251798561153,111.46669760965423
22609,PENS ASSORTED SPACEBALL,22418,10 COLOUR SPACEBOY PEN,20,0.000596836765144733,0.14388489208633093,11.212983101890583
22610,PENS ASSORTED FUNNY FACE,22609,PENS ASSORTED SPACEBALL,59,0.001760668457176962,0.2822966507177033,68.05583284568519
22610,PENS ASSORTED FUNNY FACE,22608,PENS ASSORTED FUNKY JEWELED,40,0.001193673530289466,0.19138755980861244,68.9612594536194
22610,PENS ASSORTED FUNNY FACE,22383,LUNCHBAG SUKI  DESIGN,28,0.0008355714712026261,0.1339712918660287,2.3703157288440453
22610,PENS ASSORTED FUNNY FACE,22418,10 COLOUR SPACEBOY PEN,24,0.0007162041181736795,0.11483253588516747,8.948926226772006
22610,PENS ASSORTED FUNNY FACE,20727,LUNCH BAG  BLACK SKULL.,24,0.0007162041181736795,0.11483253588516747,2.0413996167172215
22611,VINTAGE UNION JACK SHOPPING BAG,21622,VINTAGE UNION JACK CUSHION COVER,44,0.0013130408833184125,0.25287356321839083,16.01851248288899
22611,VINTAGE UNION JACK SHOPPING BAG,21621,VINTAGE UNION JACK BUNTING,43,0.0012831990450611758,0.2471264367816092,7.894382170211367
22611,VINTAGE UNION JACK SHOPPING BAG,21624,VINTAGE UNION JACK DOORSTOP,35,0.0010444643390032826,0.20114942528735633,20.613202573025415
22611,VINTAGE UNION JACK SHOPPING BAG,21623,VINTAGE UNION JACK MEMOBOARD,31,0.0009250969859743361,0.1781609195402299,12.702494497432134
22611,VINTAGE UNION JACK SHOPPING BAG,22499,WOODEN UNION JACK BUNTING,30,0.0008952551477170994,0.1724137931034483,9.645385988141156
22612,TEA COSY VINTAGE UNION JACK,21621,VINTAGE UNION JACK BUNTING,26,0.0007758877946881528,0.2988505747126437,9.54669471746491
22612,TEA COSY VINTAGE UNION JACK,22611,VINTAGE UNION JACK SHOPPING BAG,24,0.0007162041181736795,0.27586206896551724,53.12722948870392
22612,TEA COSY VINTAGE UNION JACK,48138,DOOR MAT UNION FLAG,23,0.0006863622799164428,0.26436781609195403,6.101215920965136
22612,TEA COSY VINTAGE UNION JACK,21623,VINTAGE UNION JACK MEMOBOARD,21,0.0006266786034019695,0.2413793103448276,17.20983125458547
22613,PACK OF 20 SPACEBOY NAPKINS,21080,SET/20 RED SPOTTY PAPER NAPKINS,82,0.0024470307370934048,0.41836734693877553,8.88434080856677
22613,PACK OF 20 SPACEBOY NAPKINS,22417,PACK OF 60 SPACEBOY CAKE CASES,72,0.0021486123545210387,0.3673469387755102,15.141200391595751
22613,PACK OF 20 SPACEBOY NAPKINS,21989,PACK OF 20 SKULL PAPER NAPKINS,50,0.0014920919128618322,0.25510204081632654,20.499926589340767
22613,PACK OF 20 SPACEBOY NAPKINS,22382,LUNCHBAG SPACEBOY DESIGN,49,0.0014622500746045957,0.25,4.631011608623549
22613,PACK OF 20 SPACEBOY NAPKINS,21212,PACK OF 72 RETRO SPOT CAKE CASES,44,0.0013130408833184125,0.22448979591836735,3.192976681334673
22614,PACK OF 12 SPACEBOY TISSUES,22551,PLASTERS IN TIN SPACEBOY,96,0.002864816472694718,0.3622641509433962,11.313580333749496
22614,PACK OF 12 SPACEBOY TISSUES,21981,PACK OF 12 WOODLAND TISSUES,89,0.0026559236048940616,0.33584905660377357,33.395554560215
22614,PACK OF 12 SPACEBOY TISSUES,21982,PACK OF 12 SUKI TISSUES,80,0.002387347060578932,0.3018867924528302,22.23346464855899
22614,PACK OF 12 SPACEBOY TISSUES,21967,PACK OF 12 SKULL TISSUES,70,0.0020889286780065653,0.2641509433962264,27.15244820002315
22614,PACK OF 12 SPACEBOY TISSUES,22616,PACK OF 12 LONDON TISSUES,68,0.002029245001492092,0.25660377358490566,15.059181178336582
22615,PACK OF 12 CIRCUS PARADE TISSUES,22614,PACK OF 12 SPACEBOY TISSUES,50,0.0014920919128618322,0.4424778761061947,55.95257972950409
22615,PACK OF 12 CIRCUS PARADE TISSUES,22616,PACK OF 12 LONDON TISSUES,43,0.0012831990450611758,0.3805309734513274,22.332036638098042
22615,PACK OF 12 CIRCUS PARADE TISSUES,21981,PACK OF 12 WOODLAND TISSUES,39,0.0011638316920322292,0.34513274336283184,34.31868911005488
22615,PACK OF 12 CIRCUS PARADE TISSUES,22556,PLASTERS IN TIN CIRCUS PARADE,34,0.001014622500746046,0.3008849557522124,9.798498413271757
22615,PACK OF 12 CIRCUS PARADE TISSUES,22555,PLASTERS IN TIN STRONGMAN,30,0.0008952551477170994,0.26548672566371684,11.120575221238939
22616,PACK OF 12 LONDON TISSUES,22659,LUNCHBOX I LOVE LONDON,155,0.00462548492987168,0.2714535901926445,12.793825326801006
22616,PACK OF 12 LONDON TISSUES,22900,SET 2 TEA TOWELS I LOVE LONDON,117,0.0034914950760966874,0.20490367775831875,14.215988078015032
22616,PACK OF 12 LONDON TISSUES,21982,PACK OF 12 SUKI TISSUES,80,0.002387347060578932,0.14010507880910683,10.318508111853122
22616,PACK OF 12 LONDON TISSUES,22555,PLASTERS IN TIN STRONGMAN,79,0.002357505222321695,0.138353765323993,5.795293345008758
22616,PACK OF 12 LONDON TISSUES,22556,PLASTERS IN TIN CIRCUS PARADE,79,0.002357505222321695,0.138353765323993,4.505573057344029
22617,BAKING SET SPACEBOY DESIGN,22138,BAKING SET 9 PIECE RETROSPOT,515,0.015368546702476872,0.6109134045077106,12.437246770992333
22617,BAKING SET SPACEBOY DESIGN,22139,RETRO SPOT TEA SET CERAMIC 11 PC,193,0.005759474783646672,0.22894424673784106,4.4116858586458045
22617,BAKING SET SPACEBOY DESIGN,22382,LUNCHBAG SPACEBOY DESIGN,150,0.004476275738585497,0.17793594306049823,3.296093671618184
22617,BAKING SET SPACEBOY DESIGN,22367,CHILDS APRON SPACEBOY DESIGN,140,0.0041778573560131305,0.166073546856465,6.003370609665742
22617,BAKING SET SPACEBOY DESIGN,22551,PLASTERS IN TIN SPACEBOY,116,0.003461653237839451,0.1376037959667853,4.297393478888141
22618,COOKING SET RETROSPOT,22617,BAKING SET SPACEBOY DESIGN,87,0.0025962399283795882,0.4142857142857143,16.468225724453482
22618,COOKING SET RETROSPOT,22138,BAKING SET 9 PIECE RETROSPOT,63,0.0018800358102059086,0.3,6.107533414337789
22618,COOKING SET RETROSPOT,22139,RETRO SPOT TEA SET CERAMIC 11 PC,53,0.0015816174276335423,0.2523809523809524,4.863304033516799
22618,COOKING SET RETROSPOT,22423,REGENCY CAKESTAND 3 TIER,39,0.0011638316920322292,0.18571428571428572,1.9625625084470872
22618,COOKING SET RETROSPOT,21212,PACK OF 72 RETRO SPOT CAKE CASES,35,0.0010444643390032826,0.16666666666666666,2.3705432937181663
22619,SET OF 6 SOLDIER SKITTLES,22620,4 TRADITIONAL SPINNING TOPS,110,0.003282602208296031,0.21032504780114722,11.766264360294564
22619,SET OF 6 SOLDIER SKITTLES,21790,VINTAGE SNAP CARDS,105,0.003133393017009848,0.20076481835564053,4.829597317370793
22619,SET OF 6 SOLDIER SKITTLES,21891,TRADITIONAL WOODEN SKIPPING ROPE,102,0.003043867502238138,0.1950286806883365,10.661355774659311
22619,SET OF 6 SOLDIER SKITTLES,21892,TRADITIONAL WOODEN CATCH CUP GAME,86,0.0025663980901223515,0.16443594646271512,9.982334358633302
22619,SET OF 6 SOLDIER SKITTLES,22621,TRADITIONAL KNITTING NANCY,83,0.0024768725753506414,0.1586998087954111,8.106753952338758
22620,4 TRADITIONAL SPINNING TOPS,21892,TRADITIONAL WOODEN CATCH CUP GAME,166,0.004953745150701283,0.27712854757929883,16.82351019815635
22620,4 TRADITIONAL SPINNING TOPS,21891,TRADITIONAL WOODEN SKIPPING ROPE,162,0.004834377797672337,0.2704507512520868,14.784346940387326
22620,4 TRADITIONAL SPINNING TOPS,21790,VINTAGE SNAP CARDS,146,0.004356908385556551,0.24373956594323873,5.86339759853405
22620,4 TRADITIONAL SPINNING TOPS,21791,VINTAGE HEADS AND TAILS CARD GAME,111,0.0033124440465532676,0.18530884808013356,6.329968908425357
22620,4 TRADITIONAL SPINNING TOPS,22619,SET OF 6 SOLDIER SKITTLES,110,0.003282602208296031,0.18363939899833054,11.766264360294564
22621,TRADITIONAL KNITTING NANCY,21790,VINTAGE SNAP CARDS,116,0.003461653237839451,0.17682926829268292,4.253803862518166
22621,TRADITIONAL KNITTING NANCY,22138,BAKING SET 9 PIECE RETROSPOT,104,0.003103551178752611,0.15853658536585366,3.227558308389889
22621,TRADITIONAL KNITTING NANCY,22620,4 TRADITIONAL SPINNING TOPS,100,0.0029841838257236644,0.1524390243902439,8.527932733417485
22621,TRADITIONAL KNITTING NANCY,21891,TRADITIONAL WOODEN SKIPPING ROPE,99,0.0029543419874664277,0.15091463414634146,8.249835873154817
22621,TRADITIONAL KNITTING NANCY,21892,TRADITIONAL WOODEN CATCH CUP GAME,93,0.002775290957923008,0.14176829268292682,8.606259941675503
22622,BOX OF VINTAGE ALPHABET BLOCKS,22623,BOX OF VINTAGE JIGSAW BLOCKS,178,0.005311847209788123,0.37160751565762007,27.30826282826063
22622,BOX OF VINTAGE ALPHABET BLOCKS,21790,VINTAGE SNAP CARDS,87,0.0025962399283795882,0.18162839248434237,4.369251566511352
22622,BOX OF VINTAGE ALPHABET BLOCKS,21889,WOODEN BOX OF DOMINOES,73,0.0021784541927782754,0.1524008350730689,6.4644961813905555
22622,BOX OF VINTAGE ALPHABET BLOCKS,22561,WOODEN SCHOOL COLOURING SET,69,0.0020590868397493286,0.1440501043841336,6.133569247664952
22622,BOX OF VINTAGE ALPHABET BLOCKS,22139,RETRO SPOT TEA SET CERAMIC 11 PC,68,0.002029245001492092,0.1419624217118998,2.73557260009532
22623,BOX OF VINTAGE JIGSAW BLOCKS,22622,BOX OF VINTAGE ALPHABET BLOCKS,178,0.005311847209788123,0.39035087719298245,27.30826282826063
22623,BOX OF VINTAGE JIGSAW BLOCKS,21790,VINTAGE SNAP CARDS,118,0.003521336914353924,0.25877192982456143,6.22501605773227
22623,BOX OF VINTAGE JIGSAW BLOCKS,22561,WOODEN SCHOOL COLOURING SET,88,0.002626081766636825,0.19298245614035087,8.217080184578347
22623,BOX OF VINTAGE JIGSAW BLOCKS,21889,WOODEN BOX OF DOMINOES,83,0.0024768725753506414,0.18201754385964913,7.72076948700866
22623,BOX OF VINTAGE JIGSAW BLOCKS,21791,VINTAGE HEADS AND TAILS CARD GAME,82,0.0024470307370934048,0.17982456140350878,6.142631042437898
22624,IVORY KITCHEN SCALES,22625,RED KITCHEN SCALES,408,0.012175470008952551,0.40236686390532544,18.220694066847912
22624,IVORY KITCHEN SCALES,22627,MINT KITCHEN SCALES,310,0.00925096985974336,0.3057199211045365,19.113198798904882
22624,IVORY KITCHEN SCALES,22423,REGENCY CAKESTAND 3 TIER,204,0.006087735004476276,0.20118343195266272,2.126034943151601
22624,IVORY KITCHEN SCALES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,178,0.005311847209788123,0.1755424063116371,1.2601598190880372
22624,IVORY KITCHEN SCALES,22626,BLACK KITCHEN SCALES,161,0.0048045359594151,0.15877712031558186,18.603570985227787
22625,RED KITCHEN SCALES,22624,IVORY KITCHEN SCALES,408,0.012175470008952551,0.5513513513513514,18.220694066847912
22625,RED KITCHEN SCALES,22627,MINT KITCHEN SCALES,215,0.006415995225305879,0.2905405405405405,18.164204316256555
22625,RED KITCHEN SCALES,22423,REGENCY CAKESTAND 3 TIER,174,0.0051924798567591765,0.23513513513513515,2.4848244649569153
22625,RED KITCHEN SCALES,22626,BLACK KITCHEN SCALES,137,0.004088331841241421,0.18513513513513513,21.691882441882445
22625,RED KITCHEN SCALES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,130,0.003879438973440764,0.17567567567567569,1.2611165149725558
22626,BLACK KITCHEN SCALES,22624,IVORY KITCHEN SCALES,161,0.0048045359594151,0.5629370629370629,18.603570985227787
22626,BLACK KITCHEN SCALES,22625,RED KITCHEN SCALES,137,0.004088331841241421,0.479020979020979,21.691882441882445
22626,BLACK KITCHEN SCALES,22627,MINT KITCHEN SCALES,90,0.0026857654431512983,0.3146853146853147,19.673703162509135
22626,BLACK KITCHEN SCALES,22423,REGENCY CAKESTAND 3 TIER,66,0.0019695613249776185,0.23076923076923078,2.4386871406738955
22626,BLACK KITCHEN SCALES,22666,RECIPE BOX PANTRY YELLOW DESIGN,40,0.001193673530289466,0.13986013986013987,3.9351077134452455
22627,MINT KITCHEN SCALES,22624,IVORY KITCHEN SCALES,310,0.00925096985974336,0.5783582089552238,19.113198798904882
22627,MINT KITCHEN SCALES,22625,RED KITCHEN SCALES,215,0.006415995225305879,0.40111940298507465,18.164204316256555
22627,MINT KITCHEN SCALES,22423,REGENCY CAKESTAND 3 TIER,130,0.003879438973440764,0.24253731343283583,2.5630480520764203
22627,MINT KITCHEN SCALES,22626,BLACK KITCHEN SCALES,90,0.0026857654431512983,0.16791044776119404,19.673703162509135
22627,MINT KITCHEN SCALES,22720,SET OF 3 CAKE TINS PANTRY DESIGN,62,0.0018501939719486721,0.11567164179104478,3.602376130499917
22628,PICNIC BOXES SET OF 3 RETROSPOT,20914,SET/5 RED SPOTTY LID GLASS BOWLS,65,0.001939719486720382,0.27896995708154504,5.538082501067877
22628,PICNIC BOXES SET OF 3 RETROSPOT,20725,LUNCH BAG RED SPOTTY,64,0.0019098776484631453,0.27467811158798283,3.729523306042668
22628,PICNIC BOXES SET OF 3 RETROSPOT,22328,"ROUND SNACK BOXES ,SET 4, FRUITS",58,0.0017308266189197256,0.24892703862660945,8.979058196316128
22628,PICNIC BOXES SET OF 3 RETROSPOT,22326,"ROUND SNACK BOXES ,SET4, WOODLAND",58,0.0017308266189197256,0.24892703862660945,7.638777531481394
22628,PICNIC BOXES SET OF 3 RETROSPOT,22629,SPACEBOY LUNCH BOX,56,0.0016711429424052522,0.24034334763948498,7.692364450237958
22629,SPACEBOY LUNCH BOX,22630,DOLLY GIRL LUNCH BOX,629,0.01877051626380185,0.600764087870105,21.439408503223877
22629,SPACEBOY LUNCH BOX,22382,LUNCHBAG SPACEBOY DESIGN,283,0.00844524022679797,0.2702960840496657,5.006977211997953
22629,SPACEBOY LUNCH BOX,22631,CIRCUS PARADE LUNCHBOX,257,0.007669352432109818,0.2454632282712512,18.60966692165074
22629,SPACEBOY LUNCH BOX,22659,LUNCHBOX I LOVE LONDON,254,0.007579826917338108,0.24259789875835722,11.43383345624831
22629,SPACEBOY LUNCH BOX,22551,PLASTERS IN TIN SPACEBOY,220,0.006565204416592062,0.21012416427889208,6.562218774450768
22630,DOLLY GIRL LUNCH BOX,22629,SPACEBOY LUNCH BOX,629,0.01877051626380185,0.6698615548455804,21.439408503223877
22630,DOLLY GIRL LUNCH BOX,22659,LUNCHBOX I LOVE LONDON,229,0.006833780960907192,0.24387646432374868,11.494093276355581
22630,DOLLY GIRL LUNCH BOX,22631,CIRCUS PARADE LUNCHBOX,225,0.006714413607878245,0.23961661341853036,18.166408858947854
22630,DOLLY GIRL LUNCH BOX,22382,LUNCHBAG SPACEBOY DESIGN,202,0.006028051327961802,0.21512247071352503,3.984938636600455
22630,DOLLY GIRL LUNCH BOX,22662,LUNCH BAG DOLLY GIRL DESIGN,191,0.005699791107132199,0.20340788072417465,8.312436686667185
22631,CIRCUS PARADE LUNCHBOX,22629,SPACEBOY LUNCH BOX,257,0.007669352432109818,0.581447963800905,18.60966692165074
22631,CIRCUS PARADE LUNCHBOX,22630,DOLLY GIRL LUNCH BOX,225,0.006714413607878245,0.5090497737556561,18.166408858947854
22631,CIRCUS PARADE LUNCHBOX,22659,LUNCHBOX I LOVE LONDON,173,0.005162638018501939,0.3914027149321267,18.447123737518375
22631,CIRCUS PARADE LUNCHBOX,22556,PLASTERS IN TIN CIRCUS PARADE,104,0.003103551178752611,0.23529411764705882,7.662493568856114
22631,CIRCUS PARADE LUNCHBOX,POST,POSTAGE,104,0.003103551178752611,0.23529411764705882,4.673803131210991
22632,HAND WARMER RED POLKA DOT,22865,HAND WARMER OWL DESIGN,340,0.01014622500746046,0.5037037037037037,17.084120557804766
22632,HAND WARMER RED POLKA DOT,22633,HAND WARMER UNION JACK,319,0.00951954640405849,0.4725925925925926,21.458777476663656
22632,HAND WARMER RED POLKA DOT,22866,HAND WARMER SCOTTY DOG DESIGN,316,0.00943002088928678,0.46814814814814815,17.766301749087706
22632,HAND WARMER RED POLKA DOT,22867,HAND WARMER BIRD DESIGN,271,0.00808713816771113,0.4014814814814815,15.997199101598625
22632,HAND WARMER RED POLKA DOT,22111,SCOTTIE DOG HOT WATER BOTTLE,129,0.0038495971351835273,0.19111111111111112,4.633960443801254
22633,HAND WARMER UNION JACK,22865,HAND WARMER OWL DESIGN,355,0.01059385258131901,0.481029810298103,16.31509002336987
22633,HAND WARMER UNION JACK,22632,HAND WARMER RED POLKA DOT,319,0.00951954640405849,0.43224932249322495,21.458777476663656
22633,HAND WARMER UNION JACK,22866,HAND WARMER SCOTTY DOG DESIGN,310,0.00925096985974336,0.42005420054200543,15.941128267454813
22633,HAND WARMER UNION JACK,22867,HAND WARMER BIRD DESIGN,277,0.008266189197254551,0.37533875338753386,14.95553106541767
22633,HAND WARMER UNION JACK,23439,HAND WARMER RED LOVE HEART,160,0.004774694121157864,0.21680216802168023,21.367766618842662
22634,CHILDS BREAKFAST SET SPACEBOY,22635,CHILDS BREAKFAST SET DOLLY GIRL,288,0.008594449418084155,0.647191011235955,50.55331185668265
22634,CHILDS BREAKFAST SET SPACEBOY,22636,CHILDS BREAKFAST SET CIRCUS PARADE,115,0.0034318113995822144,0.25842696629213485,20.139273582440556
22634,CHILDS BREAKFAST SET SPACEBOY,22629,SPACEBOY LUNCH BOX,102,0.003043867502238138,0.2292134831460674,7.336145004990181
22634,CHILDS BREAKFAST SET SPACEBOY,22423,REGENCY CAKESTAND 3 TIER,100,0.0029841838257236644,0.2247191011235955,2.374751522753606
22634,CHILDS BREAKFAST SET SPACEBOY,22551,PLASTERS IN TIN SPACEBOY,94,0.0028051327961802447,0.21123595505617979,6.59694021801732
22635,CHILDS BREAKFAST SET DOLLY GIRL,22634,CHILDS BREAKFAST SET SPACEBOY,288,0.008594449418084155,0.6713286713286714,50.55331185668265
22635,CHILDS BREAKFAST SET DOLLY GIRL,22636,CHILDS BREAKFAST SET CIRCUS PARADE,121,0.003610862429125634,0.28205128205128205,21.980322003577818
22635,CHILDS BREAKFAST SET DOLLY GIRL,22423,REGENCY CAKESTAND 3 TIER,108,0.0032229185317815576,0.2517482517482518,2.6603859716442497
22635,CHILDS BREAKFAST SET DOLLY GIRL,22630,DOLLY GIRL LUNCH BOX,92,0.0027454491196657713,0.21445221445221446,7.653134937479985
22635,CHILDS BREAKFAST SET DOLLY GIRL,22138,BAKING SET 9 PIECE RETROSPOT,90,0.0026857654431512983,0.2097902097902098,4.271002387648804
22636,CHILDS BREAKFAST SET CIRCUS PARADE,22635,CHILDS BREAKFAST SET DOLLY GIRL,121,0.003610862429125634,0.2813953488372093,21.980322003577818
22636,CHILDS BREAKFAST SET CIRCUS PARADE,22634,CHILDS BREAKFAST SET SPACEBOY,115,0.0034318113995822144,0.26744186046511625,20.139273582440556
